Name,Org,Pos,Current Level,FV,K%,BB%,BABIP,ISO,wOBA,wRC+,SwStr%,Strikes,Pitches,playerId
"Colin Barber","HOU","CF","A+","40",0.24369748,0.15966387,0.35294118,0.13131313,0.38296319657013195,130.46059377934492,0.19834711,160,242,"sa3010696"
"Sammy Siani","PIT","CF","A","40+",0.25,0.15853659,0.34042553,0.06766918,0.34462239320685223,107.02856211452256,0.24850299,220,334,"sa3010704"
"Keoni Cavaco","MIN","3B","A","45",0.38043478,0.04347826,0.2745098,0.08045977,0.22999431257662567,36.973462080345215,0.45901639,162,183,"sa3010706"
"Tre Fletcher","STL","CF","CPX","40+",0.43428571,0.06285714,0.42168675,0.13125,0.30666601044791086,85.33799981868657,0.2347973,422,592,"sa3010709"
"Vaughn Grissom","ATL","3B","A","40",0.14673913,0.08695652,0.32330827,0.1125,0.3662976511840612,120.2754241182432,0.19471947,222,303,"sa3010711"
"Jack Kenley","DET","2B","-1","40",0.29651163,0.08139535,0.29347826,0.14482759,0.31957887964589254,97.50262196911262,0.15830721,409,638,"sa3010718"
"Stephen Paolini","ATL","CF","A","35+",0.25874126,0.15384615,0.27380952,0.05,0.28899905856672703,73.03428906184297,0.26712329,196,292,"sa3010720"
"Chase Strumpf","CHC","2B","AA","40",0.24561404,0.13450292,0.31578947,0.15555556,0.36869330643213283,124.40486814609574,0.12044374,369,631,"sa3010845"
"Maverick Handley","BAL","C","A+","40",0.35877863,0.08396947,0.33823529,0.03508772,0.2691640612733273,72.5499153562191,0.12681159,349,552,"sa3010848"
"Francisco Alvarez","NYM","C","A+","40+",0.2032967,0.11538462,0.37168142,0.19745223,0.42025255076177825,155.05056304605108,0.10971787,394,638,"sa3010862"
"Junior Sanquintin","CLE","SS","CPX","40+",0.24401914,0.07655502,0.32352941,0.12169312,0.3351990295369089,92.78179631033164,0.38020833,299,384,"sa3010863"
"Anthony Volpe","NYY","SS","A+","45",0.25333333,0.15333333,0.28915663,0.14049587,0.3330914494175239,102.07171724449353,0.07642276,361,615,"sa3010868"
"Brett Baty","NYM","3B","AA","45+",0.28508772,0.15350877,0.31896552,0.21808511,0.37818215159993424,130.51087948710662,0.15765766,526,888,"sa3010869"
"Hudson Head","SDP","CF","A","40",0.20567376,0.10638298,0.36263736,0.13333334,0.3745769742581484,119.28311960836113,0.2267658,192,269,"sa3010889"
"Will Holland","MIN","2B","A","40",0.30344828,0.09655172,0.22972973,0.184,0.31250477623608375,89.45304379754846,0.15292096,368,582,"sa3011204"
"Bobby Witt Jr.","KCR","SS","AAA","55",0.19444444,0.07222222,0.32307692,0.09146342,0.3168217890792423,85.29819159720614,0.25617284,248,324,"sa3011225"
"Drew Mendoza","WSN","3B","A+","40",0.23849372,0.14225941,0.34751773,0.11940299,0.35761706175664476,127.77800533648474,0.13461538,548,988,"sa3011256"
"Tyler Fitzgerald","SFG","SS","A+","40",0.19158879,0.11214953,0.34482759,0.11891891,0.3528307296757428,117.87956264086637,0.0929368,489,807,"sa3011257"
"Zach Watson","BAL","CF","AA","35+",0.23255814,0.07751938,0.25609756,0.20689655,0.33432293954745745,113.40030558453311,0.14226804,309,485,"sa3011258"
"Logan Wyatt","SFG","1B","A+","35+",0.15846995,0.1420765,0.31967213,0.09933774,0.36577473149273565,125.6279361185737,0.04420732,362,656,"sa3011259"
"Thomas Dillard","MIL","1B","A+","40",0.22553191,0.18723404,0.30769231,0.15873016,0.38031619990125615,136.75054028733334,0.11182109,533,939,"sa3011308"
"Jeremy De La Rosa","WSN","RF","A","35+",0.29292929,0.12121212,0.32075472,0.13414634,0.3458514117231273,107.77967837354154,0.26960784,147,204,"sa3011329"
"Philip Clarke","TOR","C","A+","35+",0.13173653,0.1257485,0.29166667,0.07638889,0.3388107108498762,107.11323871053587,0.09866221,362,598,"sa3011379"
"Hunter Bishop","SFG","CF","A+","45+",0.26712329,0.26027397,0.30645161,0.2,0.41517990786453773,152.14925579709,0.13321168,288,548,"sa3011413"
"Andrew Daschbach","BAL","RF","A+","35+",0.24867725,0.13227513,0.2962963,0.10759493,0.3324291268561749,113.0683077737388,0.14423077,433,728,"sa3011414"
"Bryson Stott","PHI","SS","AA","45+",0.20207254,0.12435233,0.3553719,0.19879518,0.4124419342784981,162.43359757665405,0.09222661,471,759,"sa3011443"
"Jamari Baylor","PHI","SS","CPX","40",0.16666667,0.08333333,0.33333333,0.18181818,0.37155191600322723,123.48657487195887,0.3,15,20,"sa3011446"
"Cameron Cannon","BOS","3B","A+","40+",0.22105263,0.06315789,0.248,0.12352941,0.29506090691215114,88.66702950049763,0.11746522,442,647,"sa3011467"
"Josh Jung","TEX","3B","AA","45+",0.16161616,0.09090909,0.37323944,0.12643679,0.38092043859704494,139.0266417825744,0.10943912,461,731,"sa3011468"
"Gunnar Henderson","BAL","3B","A+","40+",0.23140496,0.09090909,0.3375,0.11111111,0.3384806282264142,103.27501448705286,0.21621622,166,222,"sa3011484"
"Ethan Hearn","CHC","C","A","40",0.36734694,0.13265306,0.24444444,0.1125,0.2776393446387077,62.24203569557131,0.41704036,159,223,"sa3011502"
"Michael Busch","LAD","1B","AA","45",0.14285714,0.2,0.15,0,0.2952920777457101,80.70460023701321,0.10526316,60,114,"sa3011540"
"JJ Bleday","MIA","RF","AA","50",0.19205298,0.07284768,0.30555556,0.12142857,0.32152994934296764,106.53564083304516,0.08557047,377,596,"sa3011642"
"Adley Rutschman","BAL","C","AA","60",0.17419355,0.12903226,0.28431373,0.16923077,0.3587784354203667,127.31974737026697,0.06259542,380,655,"sa3011643"
"Kameron Misner","MIA","RF","A+","45",0.21428571,0.15306122,0.35,0.09202454,0.3641818707086602,125.92735986244732,0.1138546,437,729,"sa3011656"
"Jordan Brewer","HOU","CF","A","40",0.10714286,0.03571429,0.12765957,0.05555556,0.1678732250417982,7.677749131190606,0.09248555,110,173,"sa3011737"
"Kyren Paris","LAA","SS","A","40+",0.30769231,0.23076923,0.5,0.1,0.4244731343709506,148.64355545864686,0.1,18,30,"sa3011768"
"Davis Wendzel","TEX","3B","AA","40+",0.25,0.20833333,0.41666667,0.21052632,0.45521560311317444,171.07322509042964,0.16666667,43,78,"sa3011890"
"Esteban Quiroz","SDP","2B","AAA","40",0.20841683,0.14228457,0.30313589,0.2669903,0.3951378370965681,132.29581096875054,0.09476802,1173,2026,"sa596560"
"Trent Giambrone","CHC","2B","AAA","40",0.23554604,0.09421842,0.28671329,0.20627262,0.3365160319067183,100.12410070699521,0.12172924,2191,3516,"sa658813"
"Ray-Patrick Didder","ATL","SS","AA","35+",0.27659574,0.11229314,0.31027254,0.08811189,0.3053714458933888,91.03853432787638,0.12626108,1979,3271,"sa736824"
"Jose Siri","CIN","CF","AAA","45",0.31101512,0.07559395,0.32835821,0.15952381,0.3145480165652421,95.55917490086,0.18751806,2284,3461,"sa736940"
"Michael Beltre","CIN","CF","AA","35+",0.20372836,0.13981358,0.33333333,0.10776545,0.34825181454982396,118.90689883780105,0.09355932,1731,2950,"sa736945"
"Luis Liberato","SEA","CF","AAA","35+",0.1969112,0.08880309,0.29904762,0.14595375,0.32399501439485473,97.50195861341376,0.10956036,1803,2866,"sa737020"
"Ryan Boldt","TBR","LF","AAA","35+",0.21245421,0.08791209,0.32960894,0.18672199,0.36158477449241805,127.23586957367743,0.09156845,698,1103,"sa738262"
"Cody Thomas","LAD","RF","AAA","35+",0.28165138,0.08623853,0.33491311,0.20966085,0.3538288554541007,117.90046780774388,0.13719785,2847,4468,"sa738459"
"Buddy Reed","SDP","CF","AAA","40",0.27885598,0.07967314,0.33049404,0.16228571,0.3232974996251508,97.5594783481015,0.15595335,2382,3687,"sa738683"
"Osvaldo Duarte","HOU","SS","AA","35+",0.26065891,0.07170543,0.33636364,0.13347458,0.3214649238632721,97.80410694862847,0.16322148,2439,3725,"sa828299"
"Telmito Agustin","WSN","LF","-1","40",0.22911051,0.07412399,0.31097561,0.13153961,0.3204609270652999,98.98499759888234,0.15528882,1774,2666,"sa828321"
"Wadye Ynfante","STL","CF","-1","35+",0.30981595,0.0690184,0.30687831,0.08047945,0.28056422512285906,75.14308123100966,0.20654912,1573,2382,"sa828382"
"Yohel Pozo","TEX","C","AAA","40",0.09954751,0.04751131,0.26272352,0.13001215,0.308142138484916,93.8516592670072,0.06722107,1988,2886,"sa828445"
"Marcus Wilson","BOS","CF","AAA","40",0.29883844,0.10031679,0.34086629,0.17527011,0.3426905685392579,113.38885102154335,0.11974623,2304,3783,"sa828703"
"D.J. Burt","KCR","2B","AA","35+",0.20971867,0.11253197,0.33069307,0.08545728,0.3223687143969505,98.16963427235943,0.09260563,1789,2840,"sa828876"
"Will Toffey","NYM","3B","AAA","40",0.25547445,0.15912409,0.31233596,0.14462081,0.3423845621363136,115.46146554198697,0.12200209,1689,2877,"sa829401"
"Dom Thompson-Williams","SEA","LF","AA","40",0.28411633,0.07606264,0.34038462,0.19875,0.3531641892641614,120.54925457506059,0.16053707,2188,3426,"sa829483"
"J.J. Matijevic","HOU","1B","AAA","35+",0.28010471,0.09554974,0.33560091,0.23020528,0.37264513336659105,131.76202529580794,0.14382022,1977,3115,"sa829488"
"Jeren Kendall","LAD","CF","AA","40+",0.33664459,0.11368653,0.30434783,0.18987341,0.3209760475211439,94.63006551240973,0.16575224,2174,3463,"sa829529"
"Tristan Gray","TBR","2B","AAA","35+",0.20686176,0.10090817,0.2659409,0.1822376,0.33381742571141826,110.00920825444781,0.12556291,2356,3775,"sa829756"
"Bryson Brigman","MIA","2B","AAA","35+",0.15120968,0.08669355,0.33652531,0.07945516,0.3323539835026645,106.3671477271542,0.07216201,2178,3506,"sa829857"
"Micker Adolfo","CHW","RF","AAA","40+",0.30470348,0.11247444,0.37547893,0.16945107,0.36864489792314775,127.3324831651451,0.18855219,1116,1782,"sa830303"
"Mitchell Tolman","PIT","2B","AAA","40",0.23469388,0.11352041,0.33539095,0.10385757,0.32842050042084897,108.6306368131321,0.11013492,1955,3187,"sa858829"
"Daniel Diaz","BOS","3B","R","40",0.1796875,0.09375,0.23255814,0.10909091,0.31089562363922596,85.62753732328031,0.29310345,160,232,"sa872405"
"Edwin Yon","CIN","RF","A","35+",0.39072848,0.08940397,0.43243243,0.16788321,0.3460987545796578,104.96316130609948,0.25048924,660,1022,"sa872464"
"Kevin Vicuna","TOR","SS","AA","35+",0.16449704,0.05680473,0.31181102,0.08516129,0.30646915218141596,92.7835523042701,0.11768754,1968,2906,"sa872466"
"Yonny Hernandez","TEX","SS","AAA","40",0.14373717,0.14373717,0.33026114,0.05209657,0.34606750929305535,118.23135265024793,0.04314452,2281,3778,"sa872473"
"Elehuris Montero","STL","3B","AA","40+",0.22831633,0.06760204,0.33461538,0.16736401,0.3502915301133909,117.82199726040002,0.16366366,1787,2664,"sa872477"
"Marino Campana","BOS","RF","-1","35+",0.30683403,0.06694561,0.29854369,0.18195719,0.3145715302538236,100.26176345663217,0.21853806,1788,2654,"sa872486"
"Mariel Bautista","CIN","CF","A+","40",0.17467249,0.06695779,0.30864198,0.13843648,0.34027448718565223,104.73177128166246,0.1471343,1530,2338,"sa872535"
"Chris Torres","MIA","SS","A","35+",0.27105666,0.15467075,0.33967391,0.08561021,0.3293934632664078,106.20168505981914,0.11489206,1575,2733,"sa872538"
"Leonardo Rivas","LAA","2B","AA","40",0.25490196,0.14270153,0.31578947,0.11354839,0.3260952170219338,100.309334913886,0.0941146,2269,3857,"sa872542"
"Pablo Olivares","NYY","CF","A+","40",0.15135135,0.09054054,0.32629559,0.0799373,0.34338279443533243,120.02096828105506,0.09132075,1658,2650,"sa872547"
"Pedro Gonzalez","TEX","CF","A+","40",0.28795181,0.08072289,0.3035343,0.20694259,0.3398195817185829,116.42854281307608,0.16464194,1999,3128,"sa872568"
"Lucas Erceg","MIL","3B","AA","40",0.20131291,0.08862144,0.26829268,0.15365854,0.30798764521936944,82.76316119729252,0.1114884,2205,3534,"sa872722"
"Daniel Brito","PHI","2B","AA","40",0.18417946,0.06493506,0.29672131,0.08650066,0.2941314070207691,86.713852819995,0.10253938,2028,3111,"sa872732"
"C.J. Chatham","BOS","SS","AAA","40",0.18423855,0.04898829,0.36842105,0.09278351,0.33507379487444044,110.10137969881058,0.13756614,2160,3213,"sa873984"
"Vince Fernandez","COL","LF","AA","40",0.33858268,0.12204724,0.36768802,0.27411945,0.3917503561923113,145.87063541166225,0.18872384,1794,2962,"sa873990"
"Stephen Alemais","PIT","SS","AA","40",0.15324165,0.08840864,0.32712766,0.06040269,0.3125165260718492,92.57129558904734,0.0673026,1198,1887,"sa874070"
"Garrett Whitley","TBR","CF","AA","40+",0.37129841,0.14123007,0.37,0.18598383,0.34972140418037395,125.59077601416766,0.16356674,1110,1828,"sa874244"
"Chris Betts","TBR","C","AA","40",0.25322997,0.12919897,0.26879271,0.18569254,0.3471704986618032,117.35292402473524,0.14424635,1853,3085,"sa874791"
"Desmond Lindsay","NYM","CF","-1","40+",0.28878282,0.11217184,0.31404959,0.10136987,0.30354080791974125,88.46357343588059,0.12986198,988,1594,"sa874792"
"Jalen Miller","SFG","2B","AA","40",0.20561594,0.06884058,0.29287599,0.13772455,0.309461316488085,92.72204407446529,0.13230769,2573,3900,"sa875016"
"Brendon Davis","TEX","3B","AA","40",0.25231481,0.10185185,0.3071161,0.09175532,0.30156312607722,84.61013594737786,0.13009592,2099,3336,"sa875089"
"Moises Gomez","TBR","RF","CPX","45",0.29950249,0.08159204,0.32874355,0.20355951,0.34613882306803495,118.68661697640391,0.16595851,2566,4001,"sa875163"
"Brad Zunica","SDP","1B","-1","35+",0.28340517,0.10237069,0.3110687,0.18918919,0.33824320777961037,107.53776148970834,0.15421687,2314,3735,"sa875647"
"James Nelson","MIA","3B","A+","35+",0.21438451,0.05947441,0.27647059,0.06807867,0.26473459361328017,66.28933384741725,0.11940299,1777,2613,"sa875753"
"Dwanya Williams-Sutton","SDP","RF","AA","35+",0.250501,0.13627255,0.32061069,0.13417721,0.371174643656056,131.73318687752052,0.08614232,1238,2136,"sa875819"
"Griffin Conine","TOR","RF","AA","40",0.32367973,0.0988075,0.36092715,0.24903475,0.3892769965611092,142.78672732869046,0.18123667,1450,2345,"sa876060"
"Bren Spillane","CIN","1B","A+","35+",0.42154567,0.13583138,0.39884393,0.15235457,0.3291890006906846,97.17387858527121,0.20335196,1102,1790,"sa876159"
"Ford Proctor","TBR","SS","AA","35+",0.17412935,0.12562189,0.33576642,0.10218978,0.3560097736769236,123.3559641194109,0.07502374,1889,3159,"sa876187"
"Jeremy Pena","HOU","SS","AAA","40",0.17301587,0.1031746,0.34482759,0.11743119,0.3671096064896576,130.73559473575938,0.10840802,1440,2343,"sa876320"
"Arquimedes Gamboa","PHI","SS","AA","40",0.24291939,0.12200436,0.27385159,0.07215189,0.27854214777145636,74.88598156971943,0.10969116,2330,3756,"sa877497"
"Rodolfo Duran","PHI","C","AA","40",0.22030981,0.05163511,0.28535354,0.18933823,0.3281789456975871,109.79257706419494,0.09854528,1385,2131,"sa877500"
"Juan Yepez","STL","1B","AAA","40",0.20064205,0.07704655,0.32167832,0.13879004,0.3397593257888671,112.99792770049972,0.11790585,1500,2273,"sa877505"
"Dermis Garcia","NYY","1B","AA","35+",0.32727273,0.08333333,0.32011331,0.22184874,0.34796335782194354,123.28015834953408,0.17358203,1630,2627,"sa881025"
"Ronaldo Hernandez","TBR","C","AA","50",0.15296804,0.05479452,0.29076923,0.1716792,0.34675604111823294,119.10160084905932,0.11218698,1990,2995,"sa881850"
"Yusniel Diaz","BAL","RF","AAA","50",0.18346253,0.12273902,0.31960784,0.18032787,0.37187813423149324,135.1520212902055,0.10578842,1775,3006,"sa912848"
"Lucius Fox","TBR","SS","AAA","45",0.20219124,0.10856574,0.31259484,0.08816705,0.31946863409262805,99.43957080901569,0.08757584,2313,3791,"sa914200"
"Omar Estevez","LAD","2B","AAA","45",0.23101604,0.08342246,0.35130719,0.16306955,0.34891261642140553,113.84093518265546,0.13941019,2183,3357,"sa914242"
"Brett Cumberland","BAL","C","AAA","40",0.2328125,0.1375,0.29050279,0.16443595,0.35853541912716647,126.74890128609783,0.10403727,1554,2576,"sa915611"
"Nick Dunn","STL","2B","AA","40",0.12716763,0.06791908,0.27859779,0.09697934,0.30559143808998807,93.8264695659755,0.05983607,1610,2440,"sa915613"
"Kevin Merrell","KCR","2B","AA","35+",0.21498771,0.05651106,0.33506045,0.08255659,0.29494273581119795,79.30508796199156,0.09821429,1884,2912,"sa915707"
"Brian Miller","MIA","CF","AAA","40",0.1389414,0.06521739,0.3276699,0.07342295,0.31662916635212146,98.44962484940434,0.07848761,2462,3835,"sa915826"
"Kevin Smith","TOR","SS","AAA","40",0.26078619,0.06615532,0.31627907,0.21091291,0.35325015532947457,124.14769560104025,0.1508016,2629,3992,"sa915864"
"Ricardo Genoves","SFG","C","A+","40",0.19047619,0.07380952,0.29824561,0.13941019,0.33798221941495,108.63217163807403,0.13601128,920,1419,"sa916844"
"Oswaldo Cabrera","NYY","2B","AA","40",0.16781158,0.05986261,0.28120894,0.10374331,0.2925468024702855,86.44002775332899,0.10011093,2338,3606,"sa916954"
"Esteury Ruiz","SDP","2B","AA","45",0.27720504,0.07331042,0.33333333,0.13624679,0.3201330583781108,96.63268998656758,0.16018663,2139,3215,"sa917030"
"Seuly Matias","KCR","RF","A+","40+",0.38358459,0.08207705,0.2659176,0.26185958,0.33421696945398793,111.48917260431237,0.2455595,1472,2252,"sa917039"
"Miguel Hernandez","CIN","SS","A+","40",0.17828418,0.05495979,0.30685921,0.09302326,0.30112963801183884,81.17250222710713,0.14542344,1595,2338,"sa917055"
"Yeison Coca","MIL","2B","A+","35+",0.26485149,0.07425743,0.31620553,0.1160221,0.2959845552854381,77.65279081772545,0.14830072,1949,2913,"sa917075"
"Antonio Pinero","MIL","SS","CPX","35+",0.22580645,0.03870968,0.3030303,0.10730594,0.2805640146882965,69.35616567716968,0.11104257,1100,1621,"sa917079"
"Roberto Alvarez","TBR","C","CPX","35+",0.14751286,0.04288165,0.31154684,0.08791209,0.3118671281231228,88.38297447730388,0.12800875,1297,1828,"sa917107"
"Shervyen Newton","NYM","SS","A","45",0.32365747,0.12046444,0.34444444,0.13752122,0.3276914946331287,98.95737853117653,0.15400844,1747,2844,"sa917119"
"Jonathan Guzman","PHI","SS","A+","35+",0.20439845,0.05433376,0.29464286,0.06406685,0.2720457899834684,71.84287961958286,0.11463047,1849,2652,"sa917127"
"Eguy Rosario","SDP","2B","AA","40",0.22017459,0.07468477,0.32091691,0.1276824,0.3171384714710678,92.26432730304082,0.1495524,2458,3798,"sa917140"
"Wander Javier","MIN","SS","A+","45",0.33918129,0.10233918,0.24277457,0.14666666,0.2895111832005239,79.56528137566777,0.17256971,844,1327,"sa917168"
"Eduardo Diaz","ARI","CF","A+","40",0.21538462,0.05692308,0.33408072,0.13996628,0.3387158920551524,109.49060324013828,0.14608234,1528,2259,"sa917182"
"Enmanuel Valdez","HOU","2B","A+","35+",0.20769231,0.08,0.28246014,0.15358362,0.32713117814394654,104.6829563481793,0.11744387,1469,2316,"sa917288"
"Jonathan Sierra","CHC","RF","A","40",0.18047337,0.06360947,0.296,0.09149278,0.29607032800994215,82.79845786889103,0.11312027,1533,2378,"sa917303"
"Oneil Cruz","PIT","CF","AA","55",0.23673469,0.07891156,0.360587,0.19190405,0.3696440344143827,137.43085090076463,0.13413715,1732,2654,"sa917318"
"Carlos Rincon","LAD","RF","AA","40",0.27888889,0.10888889,0.29778672,0.20588236,0.3493270789633361,115.77130612478143,0.16996274,2186,3489,"sa917319"
"Leonel Valera","LAD","SS","A+","35+",0.27728614,0.09587021,0.3535109,0.08264463,0.3189688003168697,96.34467404844337,0.15351812,1511,2345,"sa917320"
"Jose Fermin","CLE","SS","AA","40",0.08638743,0.10602094,0.30729167,0.0931677,0.3622939122870644,127.56674181395864,0.03741746,1642,2726,"sa917339"
"Osmy Gregorio","TBR","SS","-1","35+",0.22940226,0.08239095,0.26419753,0.10526316,0.28759764311186115,73.82751584739194,0.13339686,1346,2099,"sa917348"
"Aramis Ademan","CHC","SS","CPX","50",0.21395881,0.09839817,0.27256637,0.0883905,0.2898361380690726,77.67300279451133,0.10032944,2108,3339,"sa917352"
"Miguel Amaya","CHC","C","AA","50",0.1799775,0.11698538,0.28055077,0.15629139,0.3494164716469217,117.89260345442977,0.10877092,2136,3466,"sa917354"
"Simon Muzziotti","PHI","CF","A+","45",0.12817259,0.06091371,0.30979133,0.07586207,0.30695402468602684,96.16482867207814,0.07663269,1826,2649,"sa917376"
"Lolo Sanchez","PIT","CF","A+","40+",0.14571746,0.08453838,0.28773585,0.10169491,0.3183576206479754,102.56989317774598,0.06262042,1956,3114,"sa917767"
"Josh Lowe","TBR","CF","AAA","45+",0.25564682,0.10882957,0.31669535,0.15820543,0.33920452168568427,113.863435706165,0.12694878,2533,4041,"sa917926"
"Will Benson","CLE","RF","AA","40+",0.29705882,0.14705882,0.25486381,0.20705883,0.34289496004816117,113.11439851042718,0.1437799,2443,4180,"sa917927"
"Blake Rutherford","CHW","LF","AAA","45",0.21509824,0.07342296,0.34724292,0.12203389,0.33521767277831477,108.94578156161886,0.14994266,2287,3488,"sa917932"
"Delvin Perez","STL","SS","AA","40",0.22064516,0.07096774,0.32824427,0.05738881,0.3017986140941237,88.54853653963208,0.11176688,1747,2711,"sa917935"
"Hudson Potts","SDP","3B","AA","50",0.27517448,0.07876371,0.319933,0.18895028,0.33783128914180455,106.72201609771435,0.14571278,2401,3802,"sa917936"
"Nolan Jones","CLE","3B","AAA","50",0.26470588,0.17552182,0.37090909,0.17619603,0.39831565201509134,151.9036944615063,0.09423503,2578,4510,"sa917941"
"Jose Miranda","MIN","2B","AAA","45",0.11207729,0.0531401,0.27017115,0.13607595,0.32537393829096917,104.92809059498332,0.09219653,2248,3460,"sa917952"
"Colton Welker","COL","1B","AA","45",0.18936877,0.08194906,0.34444444,0.15613383,0.3558710707204132,122.792955336119,0.10683118,2085,3323,"sa917962"
"Thomas Jones","MIA","CF","A+","40",0.30968468,0.06306306,0.32525253,0.1318822,0.3098312288693019,94.60850326559341,0.15154185,2215,3405,"sa917968"
"Conner Capel","STL","CF","AAA","40",0.21145374,0.08810573,0.30706076,0.12839506,0.32077736468642887,96.9555436163049,0.12281758,2125,3322,"sa918012"
"Payton Henry","MIL","C","AAA","40",0.3053961,0.07347876,0.3285124,0.14993481,0.330840342544165,105.77697725436268,0.17486503,2143,3334,"sa918019"
"Samad Taylor","TOR","2B","AA","40",0.22538293,0.11597374,0.27865961,0.15404364,0.32494112542979625,104.19891448549477,0.1148444,2228,3631,"sa918192"
"Josh Stephen","PHI","LF","AA","35+",0.24459459,0.07837838,0.32780083,0.16272189,0.3312820131539652,113.84167788583557,0.10923754,1762,2728,"sa918203"
"Logan Davidson","OAK","SS","AA","45",0.23109244,0.1302521,0.30821918,0.09268293,0.33061179293303933,111.90438818600283,0.10594595,567,925,"sa918676"
"Matt Wallner","MIN","RF","A+","40+",0.27491409,0.08247423,0.34756098,0.19444444,0.37163167782255874,126.93530045374202,0.16492891,669,1055,"sa918808"
"John Rave","KCR","CF","A+","35+",0.28089888,0.1011236,0.33116883,0.08658009,0.30794531558499194,93.13574845663888,0.11410602,690,1113,"sa918890"
"Chavez Young","TOR","CF","AA","40",0.20507614,0.09441624,0.33081571,0.13547646,0.3432733732577844,116.55524481548397,0.10526316,2435,3914,"sa918963"
"Gabriel Maciel","MIN","CF","A+","40",0.15438596,0.09239766,0.33173077,0.07519789,0.33585316349000405,110.45457971022125,0.07902829,2072,3252,"sa919532"
"Jhailyn Ortiz","PHI","1B","A+","40",0.31866953,0.07618026,0.2815534,0.16646706,0.3037975156473678,93.83964088391934,0.18945869,2271,3510,"sa920180"
"JC Encarnacion","BAL","3B","-1","40",0.28822314,0.04545455,0.34577922,0.14144737,0.31219701268411326,98.47295838417173,0.18915802,2405,3468,"sa921562"
"Luis Santana","HOU","2B","A+","40+",0.11336032,0.0951417,0.33242507,0.09624414,0.37477718565145485,126.07140278363933,0.07451212,1028,1691,"sa921577"
"Jefrey Ramos","ATL","LF","AA","35+",0.18781219,0.05694306,0.2780083,0.14531754,0.3080694803595543,96.61143110690155,0.12481112,2175,3309,"sa923039"
"Jonathan Lopez","CLE","3B","A+","35+",0.22962963,0.12222222,0.31137725,0.05240174,0.31242580867525355,92.69169965197577,0.16942149,482,726,"sa924293"
"TJ Friedl","CIN","CF","AAA","40",0.17878427,0.11323004,0.3255814,0.11608391,0.35250423204399156,121.80320718850207,0.0910523,1913,3174,"sa943754"
"Jerar Encarnacion","MIA","RF","AA","40",0.27431421,0.06109726,0.34645669,0.14228188,0.33170336313331233,109.60238278586469,0.16991925,2006,2972,"sa943817"
"Yasel Antuna","WSN","3B","A+","40",0.21621622,0.09189189,0.26720648,0.1094225,0.2855015678134391,80.76064555023612,0.10432191,844,1342,"sa962601"
"Kevin Maitan","LAA","3B","CPX","40",0.28186275,0.07107843,0.298,0.12299465,0.29513941813100336,77.62600509593855,0.18617201,1951,2965,"sa969045"
"Lazaro Armenteros","OAK","LF","A+","40+",0.38952164,0.12414579,0.40932642,0.15845539,0.3478149115155741,114.31900856909081,0.165722,2221,3705,"sa969091"